mean_dead,mean_recovered,mean_infected,min_dead,min_recovered,min_infected,last_dead,last_recovered,last_infected,sd_dead,sd_recovered,sd_infected,trend_dead,trend_recovered,trend_infected,max_dead,max_recovered,max_infected,snap_25_dead,snap_25_recovered,snap_25_infected,snap_50_dead,snap_50_recovered,snap_50_infected,snap_75_dead,snap_75_recovered,snap_75_infected,snap_100_dead,snap_100_recovered,snap_100_infected,snap_125_dead,snap_125_recovered,snap_125_infected,snap_150_dead,snap_150_recovered,snap_150_infected,snap_175_dead,snap_175_recovered,snap_175_infected,snap_200_dead,snap_200_recovered,snap_200_infected,snap_225_dead,snap_225_recovered,snap_225_infected,snap_250_dead,snap_250_recovered,snap_250_infected,snap_275_dead,snap_275_recovered,snap_275_infected,snap_300_dead,snap_300_recovered,snap_300_infected,snap_325_dead,snap_325_recovered,snap_325_infected,snap_350_dead,snap_350_recovered,snap_350_infected,snap_375_dead,snap_375_recovered,snap_375_infected,snap_400_dead,snap_400_recovered,snap_400_infected
1.92,0.0,0.068,0.0,0.0,0.0,2.0,0.0,0.0,0.36551333764994043,0.0,0.333730430137858,0.000919203676814706,0.0,-0.0007697310789243157,2.0,0.0,3.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0
230.672,0.93,10.172,0.0,0.0,0.0,252.0,1.0,0.0,65.3996973693303,0.2776688675382951,40.03976043884323,0.23329917319669266,0.0007835071340285348,-0.10503190812763245,252.0,2.0,254.0,8.0,0.0,122.0,210.0,1.0,40.0,252.0,1.0,0.0,252.0,1.0,0.0,252.0,1.0,0.0,252.0,1.0,0.0,252.0,1.0,0.0,252.0,1.0,0.0,252.0,1.0,0.0,252.0,1.0,0.0,252.0,1.0,0.0,252.0,1.0,0.0,252.0,1.0,0.0,252.0,1.0,0.0,252.0,1.0,0.0,252.0,1.0,0.0
199.322,2.718,8.134,0.0,0.0,0.0,220.0,3.0,0.0,58.39769101599822,0.8381384133900522,30.220523556020975,0.2219941199764796,0.003058620234480933,-0.08257314629258516,220.0,3.0,194.0,7.0,0.0,81.0,160.0,2.0,50.0,211.0,3.0,2.0,214.0,3.0,2.0,218.0,3.0,2.0,220.0,3.0,0.0,220.0,3.0,0.0,220.0,3.0,0.0,220.0,3.0,0.0,220.0,3.0,0.0,220.0,3.0,0.0,220.0,3.0,0.0,220.0,3.0,0.0,220.0,3.0,0.0,220.0,3.0,0.0,220.0,3.0,0.0
363.044,3.444,13.742,0.0,0.0,0.0,413.0,4.0,0.0,111.41876890362876,1.2111416102173904,45.237146638576,0.4971606446425778,0.005617654470617877,-0.13151020604082414,413.0,4.0,302.0,4.0,0.0,113.0,258.0,1.0,80.0,350.0,3.0,5.0,359.0,3.0,9.0,372.0,4.0,7.0,385.0,4.0,6.0,398.0,4.0,7.0,410.0,4.0,3.0,413.0,4.0,0.0,413.0,4.0,0.0,413.0,4.0,0.0,413.0,4.0,0.0,413.0,4.0,0.0,413.0,4.0,0.0,413.0,4.0,0.0,413.0,4.0,0.0
2.872,0.0,0.104,0.0,0.0,0.0,3.0,0.0,0.0,0.5793237436874035,0.0,0.5377583100241272,0.0014684218736874895,0.0,-0.0011751407005628023,3.0,0.0,4.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0
231.294,0.94,10.566,0.0,0.0,0.0,255.0,1.0,0.0,69.75482466467814,0.2973213749463683,43.178671169919525,0.25711355645422584,0.0006929307717230855,-0.1069063636254545,255.0,2.0,283.0,6.0,0.0,66.0,181.0,1.0,73.0,254.0,1.0,1.0,255.0,1.0,0.0,255.0,1.0,0.0,255.0,1.0,0.0,255.0,1.0,0.0,255.0,1.0,0.0,255.0,1.0,0.0,255.0,1.0,0.0,255.0,1.0,0.0,255.0,1.0,0.0,255.0,1.0,0.0,255.0,1.0,0.0,255.0,1.0,0.0,255.0,1.0,0.0
351.686,2.556,14.292,0.0,0.0,0.0,390.0,3.0,0.0,106.6178568721025,0.9224228965068049,52.484576172434345,0.4110544922179683,0.004397681590726359,-0.1432871011484046,390.0,3.0,320.0,6.0,0.0,80.0,244.0,1.0,119.0,374.0,2.0,7.0,384.0,2.0,6.0,390.0,3.0,0.0,390.0,3.0,0.0,390.0,3.0,0.0,390.0,3.0,0.0,390.0,3.0,0.0,390.0,3.0,0.0,390.0,3.0,0.0,390.0,3.0,0.0,390.0,3.0,0.0,390.0,3.0,0.0,390.0,3.0,0.0,390.0,3.0,0.0
0.97,0.0,0.028,0.0,0.0,0.0,1.0,0.0,0.0,0.17058722109231886,0.0,0.16497272501840865,0.0003492013968055852,0.0,-0.0003252493009972042,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
127.356,0.0,8.114,0.0,0.0,0.0,140.0,0.0,0.0,37.14782986932086,0.0,33.58929895070784,0.13714816459265822,0.0,-0.08227986511946052,140.0,0.0,235.0,2.0,0.0,54.0,105.0,0.0,46.0,137.0,0.0,1.0,140.0,0.0,0.0,140.0,0.0,0.0,140.0,0.0,0.0,140.0,0.0,0.0,140.0,0.0,0.0,140.0,0.0,0.0,140.0,0.0,0.0,140.0,0.0,0.0,140.0,0.0,0.0,140.0,0.0,0.0,140.0,0.0,0.0,140.0,0.0,0.0,140.0,0.0,0.0
210.542,2.5,10.562,0.0,0.0,0.0,247.0,3.0,0.0,80.50465971606789,1.0648943609579309,38.157648722110366,0.36775083100332373,0.004969459877839509,-0.09363315853263414,247.0,3.0,247.0,3.0,0.0,1.0,10.0,0.0,70.0,174.0,1.0,52.0,227.0,2.0,3.0,236.0,3.0,5.0,244.0,3.0,1.0,247.0,3.0,0.0,247.0,3.0,0.0,247.0,3.0,0.0,247.0,3.0,0.0,247.0,3.0,0.0,247.0,3.0,0.0,247.0,3.0,0.0,247.0,3.0,0.0,247.0,3.0,0.0,247.0,3.0,0.0
220.828,0.916,8.874,0.0,0.0,0.0,245.0,1.0,0.0,68.77719401080523,0.27738781516137057,35.29886859376666,0.2604342577370306,0.000923331693326773,-0.08875470701882807,245.0,1.0,227.0,2.0,0.0,42.0,140.0,1.0,97.0,243.0,1.0,2.0,245.0,1.0,0.0,245.0,1.0,0.0,245.0,1.0,0.0,245.0,1.0,0.0,245.0,1.0,0.0,245.0,1.0,0.0,245.0,1.0,0.0,245.0,1.0,0.0,245.0,1.0,0.0,245.0,1.0,0.0,245.0,1.0,0.0,245.0,1.0,0.0,245.0,1.0,0.0
446.046,5.186,16.086,0.0,0.0,0.0,501.0,6.0,0.0,134.39178503167474,1.6992362990472871,54.94475956813386,0.5600503522014086,0.007935247740990956,-0.15729898119592484,501.0,6.0,330.0,7.0,0.0,127.0,327.0,3.0,113.0,450.0,5.0,14.0,470.0,5.0,2.0,475.0,5.0,3.0,480.0,5.0,3.0,485.0,6.0,5.0,495.0,6.0,2.0,498.0,6.0,2.0,501.0,6.0,0.0,501.0,6.0,0.0,501.0,6.0,0.0,501.0,6.0,0.0,501.0,6.0,0.0,501.0,6.0,0.0,501.0,6.0,0.0
0.968,0.0,0.028,0.0,0.0,0.0,1.0,0.0,0.0,0.1759999999999979,0.0,0.16497272501840865,0.00037171348685394726,0.0,-0.0003252493009972042,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
547.574,2.99,18.576,0.0,0.0,0.0,627.0,4.0,0.0,181.1097803101764,1.3761903938045685,62.887043371428504,0.7917856791427156,0.008196464785859142,-0.17312805251220995,627.0,4.0,373.0,4.0,0.0,35.0,197.0,0.0,336.0,563.0,2.0,13.0,581.0,2.0,4.0,588.0,2.0,4.0,596.0,2.0,4.0,603.0,2.0,4.0,609.0,3.0,3.0,618.0,4.0,4.0,624.0,4.0,2.0,626.0,4.0,1.0,627.0,4.0,0.0,627.0,4.0,0.0,627.0,4.0,0.0,627.0,4.0,0.0,627.0,4.0,0.0
4.756,0.0,0.156,0.0,0.0,0.0,5.0,0.0,0.0,1.0081983931746672,0.0,0.7346182682182664,0.002778059112236447,0.0,-0.0017438469753879016,5.0,0.0,6.0,4.0,0.0,1.0,5.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0
211.928,0.9,9.966,0.0,0.0,0.0,233.0,1.0,0.0,62.38742514321366,0.3255764119219915,38.31000971025742,0.2290029640118558,0.0010826923307693222,-0.10177965511862044,233.0,2.0,240.0,6.0,0.0,81.0,163.0,0.0,70.0,233.0,1.0,0.0,233.0,1.0,0.0,233.0,1.0,0.0,233.0,1.0,0.0,233.0,1.0,0.0,233.0,1.0,0.0,233.0,1.0,0.0,233.0,1.0,0.0,233.0,1.0,0.0,233.0,1.0,0.0,233.0,1.0,0.0,233.0,1.0,0.0,233.0,1.0,0.0,233.0,1.0,0.0
94.924,0.89,4.21,0.0,0.0,0.0,104.0,1.0,0.0,27.411206175577064,0.31288975694323556,16.85983096000649,0.0989819639278555,0.001171060684242736,-0.043150876603506416,104.0,1.0,127.0,3.0,0.0,43.0,86.0,0.0,18.0,104.0,1.0,0.0,104.0,1.0,0.0,104.0,1.0,0.0,104.0,1.0,0.0,104.0,1.0,0.0,104.0,1.0,0.0,104.0,1.0,0.0,104.0,1.0,0.0,104.0,1.0,0.0,104.0,1.0,0.0,104.0,1.0,0.0,104.0,1.0,0.0,104.0,1.0,0.0,104.0,1.0,0.0
362.956,0.942,13.908,0.0,0.0,0.0,400.0,1.0,0.0,107.91138060464216,0.3203685377810966,53.40819727345284,0.40114691658766627,0.0006672506690026747,-0.14113870855483415,400.0,3.0,349.0,5.0,0.0,112.0,295.0,2.0,83.0,393.0,1.0,5.0,399.0,1.0,1.0,400.0,1.0,0.0,400.0,1.0,0.0,400.0,1.0,0.0,400.0,1.0,0.0,400.0,1.0,0.0,400.0,1.0,0.0,400.0,1.0,0.0,400.0,1.0,0.0,400.0,1.0,0.0,400.0,1.0,0.0,400.0,1.0,0.0,400.0,1.0,0.0
612.84,9.764,19.602,0.0,0.0,0.0,683.0,11.0,0.0,194.09213894436786,3.2686853626496566,70.81208651070905,0.7516509426037696,0.013084756339025354,-0.19368917475669903,683.0,11.0,412.0,2.0,0.0,70.0,343.0,6.0,273.0,661.0,10.0,17.0,683.0,11.0,0.0,683.0,11.0,0.0,683.0,11.0,0.0,683.0,11.0,0.0,683.0,11.0,0.0,683.0,11.0,0.0,683.0,11.0,0.0,683.0,11.0,0.0,683.0,11.0,0.0,683.0,11.0,0.0,683.0,11.0,0.0,683.0,11.0,0.0,683.0,11.0,0.0
2.866,0.0,0.086,0.0,0.0,0.0,3.0,0.0,0.0,0.5692486275784933,0.0,0.3722955814940596,0.0015307741230964885,0.0,-0.0009685958743834976,3.0,0.0,3.0,2.0,0.0,1.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0
132.626,0.0,7.556,0.0,0.0,0.0,145.0,0.0,0.0,37.9099739382662,0.0,31.69931961414919,0.13529838119352464,0.0,-0.07779285517142068,145.0,0.0,223.0,5.0,0.0,64.0,117.0,0.0,31.0,145.0,0.0,0.0,145.0,0.0,0.0,145.0,0.0,0.0,145.0,0.0,0.0,145.0,0.0,0.0,145.0,0.0,0.0,145.0,0.0,0.0,145.0,0.0,0.0,145.0,0.0,0.0,145.0,0.0,0.0,145.0,0.0,0.0,145.0,0.0,0.0,145.0,0.0,0.0,145.0,0.0,0.0
252.048,4.442,10.258,0.0,0.0,0.0,280.0,5.0,0.0,77.74703657375109,1.4948698940041418,38.480325310475315,0.29989636758547,0.005921351685406735,-0.10242986571946285,280.0,5.0,237.0,4.0,0.0,54.0,159.0,2.0,109.0,268.0,4.0,7.0,277.0,5.0,3.0,280.0,5.0,0.0,280.0,5.0,0.0,280.0,5.0,0.0,280.0,5.0,0.0,280.0,5.0,0.0,280.0,5.0,0.0,280.0,5.0,0.0,280.0,5.0,0.0,280.0,5.0,0.0,280.0,5.0,0.0,280.0,5.0,0.0,280.0,5.0,0.0
227.564,1.174,10.252,0.0,0.0,0.0,296.0,1.0,0.0,104.44337175713979,0.7400837790412699,31.211480195594692,0.5799103836415342,0.0006160824643298576,-0.07198031992127969,296.0,3.0,218.0,2.0,0.0,1.0,5.0,0.0,3.0,21.0,0.0,112.0,201.0,3.0,25.0,235.0,2.0,8.0,249.0,2.0,8.0,258.0,2.0,2.0,262.0,2.0,3.0,270.0,2.0,4.0,276.0,2.0,5.0,282.0,2.0,2.0,287.0,1.0,3.0,293.0,1.0,3.0,296.0,1.0,0.0,296.0,1.0,0.0,296.0,1.0,0.0
88.86,0.032,4.274,0.0,0.0,0.0,97.0,0.0,0.0,25.232051046238624,0.19742340286805135,18.590398704707503,0.0891542126168503,-0.0003129612518450074,-0.04402054408217633,97.0,2.0,160.0,4.0,0.0,46.0,80.0,1.0,17.0,97.0,0.0,0.0,97.0,0.0,0.0,97.0,0.0,0.0,97.0,0.0,0.0,97.0,0.0,0.0,97.0,0.0,0.0,97.0,0.0,0.0,97.0,0.0,0.0,97.0,0.0,0.0,97.0,0.0,0.0,97.0,0.0,0.0,97.0,0.0,0.0,97.0,0.0,0.0,97.0,0.0,0.0
150.966,0.036,6.142,0.0,0.0,0.0,166.0,0.0,0.0,45.07399298930567,0.18629009635512023,25.86808527896899,0.16358143832575314,-0.0003631694526778106,-0.06258596234384939,166.0,1.0,184.0,2.0,0.0,39.0,123.0,1.0,41.0,166.0,0.0,0.0,166.0,0.0,0.0,166.0,0.0,0.0,166.0,0.0,0.0,166.0,0.0,0.0,166.0,0.0,0.0,166.0,0.0,0.0,166.0,0.0,0.0,166.0,0.0,0.0,166.0,0.0,0.0,166.0,0.0,0.0,166.0,0.0,0.0,166.0,0.0,0.0,166.0,0.0,0.0
588.096,9.648,19.432,0.0,0.0,0.0,661.0,11.0,0.0,186.0158885256857,3.3514319327713946,64.40622156282758,0.7649439237756949,0.014118200472801878,-0.18872561890247566,661.0,11.0,374.0,4.0,0.0,73.0,339.0,2.0,212.0,594.0,9.0,23.0,629.0,11.0,8.0,643.0,11.0,13.0,659.0,11.0,1.0,661.0,11.0,0.0,661.0,11.0,0.0,661.0,11.0,0.0,661.0,11.0,0.0,661.0,11.0,0.0,661.0,11.0,0.0,661.0,11.0,0.0,661.0,11.0,0.0,661.0,11.0,0.0,661.0,11.0,0.0
0.968,0.0,0.028,0.0,0.0,0.0,1.0,0.0,0.0,0.1759999999999979,0.0,0.16497272501840865,0.00037171348685394726,0.0,-0.0003252493009972042,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
270.98,0.0,11.884,0.0,0.0,0.0,298.0,0.0,0.0,80.06399690247724,0.0,46.4481920423177,0.2936357985431937,0.0,-0.12130906123624496,298.0,0.0,304.0,7.0,0.0,102.0,215.0,0.0,80.0,298.0,0.0,0.0,298.0,0.0,0.0,298.0,0.0,0.0,298.0,0.0,0.0,298.0,0.0,0.0,298.0,0.0,0.0,298.0,0.0,0.0,298.0,0.0,0.0,298.0,0.0,0.0,298.0,0.0,0.0,298.0,0.0,0.0,298.0,0.0,0.0,298.0,0.0,0.0,298.0,0.0,0.0
1.922,0.0,0.072,0.0,0.0,0.0,2.0,0.0,0.0,0.3686678722102066,0.0,0.3725801927102404,0.0008983235932943727,0.0,-0.0008156192624770496,2.0,0.0,3.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0
356.372,2.686,12.598,0.0,0.0,0.0,393.0,3.0,0.0,107.33125181418325,0.9007796622926093,48.62250914956959,0.39702898011591925,0.003368221472885888,-0.12750401401605604,393.0,3.0,317.0,6.0,0.0,76.0,277.0,0.0,109.0,390.0,3.0,3.0,393.0,3.0,0.0,393.0,3.0,0.0,393.0,3.0,0.0,393.0,3.0,0.0,393.0,3.0,0.0,393.0,3.0,0.0,393.0,3.0,0.0,393.0,3.0,0.0,393.0,3.0,0.0,393.0,3.0,0.0,393.0,3.0,0.0,393.0,3.0,0.0,393.0,3.0,0.0
109.028,0.02,6.504,0.0,0.0,0.0,119.0,0.0,0.0,31.072869452304847,0.14000000000000273,27.847836253468166,0.10929682118728463,-0.0002016008064032255,-0.06688932355729423,119.0,1.0,182.0,3.0,0.0,61.0,104.0,0.0,21.0,119.0,0.0,0.0,119.0,0.0,0.0,119.0,0.0,0.0,119.0,0.0,0.0,119.0,0.0,0.0,119.0,0.0,0.0,119.0,0.0,0.0,119.0,0.0,0.0,119.0,0.0,0.0,119.0,0.0,0.0,119.0,0.0,0.0,119.0,0.0,0.0,119.0,0.0,0.0,119.0,0.0,0.0
2.882,0.0,0.102,0.0,0.0,0.0,3.0,0.0,0.0,0.5586376285213903,0.0,0.5617793161019675,0.0013587414349657367,0.0,-0.0011576206304825215,3.0,0.0,6.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0
266.082,2.694,12.942,0.0,0.0,0.0,294.0,3.0,0.0,80.43115861405853,0.8765637455427886,50.89289376720558,0.30167626270505044,0.003292765171060683,-0.1301183924735699,294.0,3.0,327.0,5.0,0.0,64.0,205.0,1.0,120.0,290.0,3.0,3.0,294.0,3.0,0.0,294.0,3.0,0.0,294.0,3.0,0.0,294.0,3.0,0.0,294.0,3.0,0.0,294.0,3.0,0.0,294.0,3.0,0.0,294.0,3.0,0.0,294.0,3.0,0.0,294.0,3.0,0.0,294.0,3.0,0.0,294.0,3.0,0.0,294.0,3.0,0.0
0.97,0.0,0.06,0.0,0.0,0.0,1.0,0.0,0.0,0.17058722109231886,0.0,0.36932370625239536,0.0003492013968055852,0.0,-0.0006892827571310286,1.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
285.19,1.792,10.866,0.0,0.0,0.0,321.0,2.0,0.0,91.74816564923786,0.5768327313875264,38.65084790790464,0.37653217812871204,0.0022103128412513627,-0.10572219888879553,321.0,2.0,252.0,3.0,0.0,22.0,143.0,0.0,142.0,287.0,2.0,13.0,305.0,2.0,10.0,317.0,2.0,2.0,320.0,2.0,1.0,321.0,2.0,0.0,321.0,2.0,0.0,321.0,2.0,0.0,321.0,2.0,0.0,321.0,2.0,0.0,321.0,2.0,0.0,321.0,2.0,0.0,321.0,2.0,0.0,321.0,2.0,0.0,321.0,2.0,0.0
86.38,0.888,4.236,0.0,0.0,0.0,94.0,1.0,0.0,24.235750452585048,0.3153664535108302,19.047947500977678,0.08377982311929243,0.001193476773907095,-0.043863535454141823,94.0,1.0,159.0,2.0,0.0,51.0,86.0,0.0,8.0,94.0,1.0,0.0,94.0,1.0,0.0,94.0,1.0,0.0,94.0,1.0,0.0,94.0,1.0,0.0,94.0,1.0,0.0,94.0,1.0,0.0,94.0,1.0,0.0,94.0,1.0,0.0,94.0,1.0,0.0,94.0,1.0,0.0,94.0,1.0,0.0,94.0,1.0,0.0,94.0,1.0,0.0
570.952,9.618,19.274,0.0,0.0,0.0,648.0,11.0,0.0,188.1492112553223,3.423459653625215,64.83078685316137,0.7967627710510837,0.014426889707558819,-0.18332996531986126,648.0,11.0,383.0,2.0,0.0,30.0,234.0,1.0,316.0,576.0,10.0,23.0,603.0,11.0,15.0,625.0,11.0,8.0,635.0,11.0,6.0,643.0,11.0,4.0,648.0,11.0,0.0,648.0,11.0,0.0,648.0,11.0,0.0,648.0,11.0,0.0,648.0,11.0,0.0,648.0,11.0,0.0,648.0,11.0,0.0,648.0,11.0,0.0,648.0,11.0,0.0
131.252,0.004,9.674,0.0,0.0,0.0,144.0,0.0,0.0,38.802171279453496,0.06311893535223811,41.27681823978217,0.1390506042024166,-3.993615974463897e-05,-0.09747096588386356,144.0,1.0,279.0,2.0,0.0,42.0,118.0,0.0,104.0,144.0,0.0,0.0,144.0,0.0,0.0,144.0,0.0,0.0,144.0,0.0,0.0,144.0,0.0,0.0,144.0,0.0,0.0,144.0,0.0,0.0,144.0,0.0,0.0,144.0,0.0,0.0,144.0,0.0,0.0,144.0,0.0,0.0,144.0,0.0,0.0,144.0,0.0,0.0,144.0,0.0,0.0
94.858,0.042,7.968,0.0,0.0,0.0,103.0,0.0,0.0,26.072319344469257,0.21962695645116345,34.05588019711146,0.08967055068220262,-0.0004138096552386208,-0.08222836091344361,103.0,2.0,232.0,5.0,0.0,68.0,97.0,1.0,18.0,103.0,0.0,0.0,103.0,0.0,0.0,103.0,0.0,0.0,103.0,0.0,0.0,103.0,0.0,0.0,103.0,0.0,0.0,103.0,0.0,0.0,103.0,0.0,0.0,103.0,0.0,0.0,103.0,0.0,0.0,103.0,0.0,0.0,103.0,0.0,0.0,103.0,0.0,0.0,103.0,0.0,0.0
92.662,0.0,4.722,0.0,0.0,0.0,101.0,0.0,0.0,26.404010225721287,0.0,21.166310873650144,0.0915620462481849,0.0,-0.048780435121740476,101.0,0.0,160.0,1.0,0.0,41.0,92.0,0.0,16.0,101.0,0.0,0.0,101.0,0.0,0.0,101.0,0.0,0.0,101.0,0.0,0.0,101.0,0.0,0.0,101.0,0.0,0.0,101.0,0.0,0.0,101.0,0.0,0.0,101.0,0.0,0.0,101.0,0.0,0.0,101.0,0.0,0.0,101.0,0.0,0.0,101.0,0.0,0.0,101.0,0.0,0.0
98.632,0.0,4.262,0.0,0.0,0.0,107.0,0.0,0.0,27.038945541570442,0.0,18.09080860547708,0.09228132912531643,0.0,-0.04472585890343559,107.0,0.0,123.0,5.0,0.0,77.0,99.0,0.0,8.0,107.0,0.0,0.0,107.0,0.0,0.0,107.0,0.0,0.0,107.0,0.0,0.0,107.0,0.0,0.0,107.0,0.0,0.0,107.0,0.0,0.0,107.0,0.0,0.0,107.0,0.0,0.0,107.0,0.0,0.0,107.0,0.0,0.0,107.0,0.0,0.0,107.0,0.0,0.0,107.0,0.0,0.0
137.628,0.0,8.878,0.0,0.0,0.0,157.0,0.0,0.0,49.069803504804106,0.0,38.32872442437862,0.2029885879543516,0.0,-0.0824217536870147,157.0,0.0,277.0,4.0,0.0,3.0,14.0,0.0,112.0,150.0,0.0,6.0,157.0,0.0,0.0,157.0,0.0,0.0,157.0,0.0,0.0,157.0,0.0,0.0,157.0,0.0,0.0,157.0,0.0,0.0,157.0,0.0,0.0,157.0,0.0,0.0,157.0,0.0,0.0,157.0,0.0,0.0,157.0,0.0,0.0,157.0,0.0,0.0,157.0,0.0,0.0
3.806,0.0,0.116,0.0,0.0,0.0,4.0,0.0,0.0,0.7926941402584093,0.0,0.5123904761019645,0.002207288829155312,0.0,-0.0012946611786447144,4.0,0.0,4.0,3.0,0.0,1.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0
2.856,0.0,0.092,0.0,0.0,0.0,3.0,0.0,0.0,0.5824637327765559,0.0,0.3943805269026393,0.0016372865491461894,0.0,-0.0010273961095844384,3.0,0.0,3.0,2.0,0.0,1.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0
2.878,0.0,0.09,0.0,0.0,0.0,3.0,0.0,0.0,0.5613519395174432,0.0,0.45814844755821116,0.001402325609302433,0.0,-0.0010203400813603256,3.0,0.0,3.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0
130.04,1.792,8.834,0.0,0.0,0.0,142.0,2.0,0.0,36.790574879987915,0.5972738065577581,36.22284422847035,0.13085879543518159,0.002234024936099743,-0.09041589766359066,142.0,2.0,231.0,6.0,0.0,64.0,124.0,0.0,36.0,142.0,2.0,0.0,142.0,2.0,0.0,142.0,2.0,0.0,142.0,2.0,0.0,142.0,2.0,0.0,142.0,2.0,0.0,142.0,2.0,0.0,142.0,2.0,0.0,142.0,2.0,0.0,142.0,2.0,0.0,142.0,2.0,0.0,142.0,2.0,0.0,142.0,2.0,0.0,142.0,2.0,0.0
