mean_count lineageA,mean_count lineageB,mean_count lineageC,mean_count lineageD,mean_count turtles,min_count lineageA,min_count lineageB,min_count lineageC,min_count lineageD,min_count turtles,last_count lineageA,last_count lineageB,last_count lineageC,last_count lineageD,last_count turtles,sd_count lineageA,sd_count lineageB,sd_count lineageC,sd_count lineageD,sd_count turtles,trend_count lineageA,trend_count lineageB,trend_count lineageC,trend_count lineageD,trend_count turtles,max_count lineageA,max_count lineageB,max_count lineageC,max_count lineageD,max_count turtles,snap_50_count lineageA,snap_50_count lineageB,snap_50_count lineageC,snap_50_count lineageD,snap_50_count turtles,snap_100_count lineageA,snap_100_count lineageB,snap_100_count lineageC,snap_100_count lineageD,snap_100_count turtles,snap_150_count lineageA,snap_150_count lineageB,snap_150_count lineageC,snap_150_count lineageD,snap_150_count turtles
45.71,64.96,35.6,50.75,197.02,5.0,5.0,5.0,5.0,20.0,59.0,83.0,45.0,64.0,251.0,20.643543784922212,28.46855106955738,14.55781577023148,20.89706917249402,84.48549934752157,0.2921848046201155,0.4012765319132978,0.2065101627540689,0.29441836045901154,1.1943898597464937,59.0,83.0,45.0,64.0,251.0,30.0,45.0,25.0,35.0,135.0,59.0,83.0,45.0,64.0,251.0,59.0,83.0,45.0,64.0,251.0
0.135,0.125,0.125,0.17,0.555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.739442357455942,0.7545694136393285,0.7344215410784191,0.8006872048434354,2.9844555617398694,-0.003930848271206782,-0.0036548413710342765,-0.0036518412960324016,-0.004900622515562888,-0.016138153453836342,5.0,5.0,5.0,5.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33.845,27.355,16.795,25.515,103.51,5.0,5.0,5.0,5.0,20.0,41.0,33.0,20.0,31.0,125.0,11.810206391083963,9.518874670884136,5.393790411204367,8.608703444770326,35.19261144047154,0.1631118277956949,0.1298394959873997,0.07330758268956722,0.12195679891997299,0.4882157053926349,41.0,33.0,20.0,31.0,125.0,28.0,23.0,15.0,19.0,85.0,41.0,33.0,20.0,31.0,125.0,41.0,33.0,20.0,31.0,125.0
12.575,8.535,10.605,11.82,43.535,5.0,3.0,5.0,5.0,20.0,15.0,10.0,12.0,13.0,50.0,3.696535540205163,2.2953812319525437,2.192937527609936,2.0922714928995174,10.053794059955633,0.05265956648916223,0.03182854571364285,0.031029025725643127,0.027321683042076054,0.14283882097052433,15.0,10.0,12.0,13.0,50.0,9.0,6.0,9.0,11.0,35.0,15.0,10.0,12.0,13.0,50.0,15.0,10.0,12.0,13.0,50.0
0.09,0.09,0.09,0.08,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6260191690355806,0.6260191690355806,0.6417943595888008,0.5861740355901132,2.4713356712514685,-0.002649066226655664,-0.002649066226655664,-0.0026505662641566046,-0.0023595589889747236,-0.010308257706442664,5.0,5.0,5.0,5.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.965,19.445,13.93,19.43,64.77,5.0,5.0,5.0,5.0,20.0,14.0,23.0,16.0,23.0,76.0,3.209949376547869,6.14629766607509,3.430029154395057,5.868142806714899,18.527198924824035,0.045079876996924936,0.08249531238280958,0.04720768019200481,0.08108902722568062,0.25587189679742,14.0,23.0,16.0,23.0,76.0,9.0,19.0,13.0,17.0,58.0,14.0,23.0,16.0,23.0,76.0,14.0,23.0,16.0,23.0,76.0
0.09,0.085,0.09,0.11,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6260191690355806,0.6227158260394586,0.6417943595888008,0.6840321629865102,2.5523273692847477,-0.002649066226655664,-0.0025058126453161357,-0.0026505662641566046,-0.0032235805895147393,-0.011029025725643137,5.0,5.0,5.0,5.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.56,0.545,0.37,0.315,1.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0660206376989172,1.4170303454760649,1.0597641246994527,0.9776374583658254,4.388154509586001,-0.013027825695642387,-0.014426610665266614,-0.009985749643741094,-0.008589964749118724,-0.04603015075376885,5.0,6.0,5.0,5.0,21.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26.23,34.3,42.87,48.635,152.035,5.0,5.0,5.0,5.0,20.0,32.0,42.0,52.0,59.0,185.0,9.498794660376664,12.216382443260382,15.29094830283587,18.084296364525784,54.83515090705952,0.13065626640666017,0.17206330158253957,0.2094217355433886,0.24198229955748898,0.7541236030900774,33.0,42.0,54.0,59.0,185.0,19.0,27.0,38.0,47.0,131.0,32.0,42.0,52.0,59.0,185.0,32.0,42.0,52.0,59.0,185.0
13.18,9.815,5.61,8.86,37.465,5.0,5.0,4.0,5.0,20.0,15.0,11.0,6.0,10.0,42.0,2.933871162815439,1.8870015898244477,0.7126710321038758,1.8413038858374355,7.164410303716571,0.040844521113027873,0.0263894097352434,0.008284707117677939,0.025589139728493207,0.10110777769444237,15.0,11.0,6.0,10.0,42.0,12.0,8.0,5.0,8.0,33.0,15.0,11.0,6.0,10.0,42.0,15.0,11.0,6.0,10.0,42.0
0.135,0.12,0.155,0.145,0.555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7660124019883758,0.7110555533852435,0.8372424977269098,0.8086872077633009,3.1027366952418056,-0.003936848421210529,-0.003508587714692869,-0.004503862596564912,-0.004221855546388659,-0.016171154278856972,5.0,5.0,5.0,5.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23.09,20.2,32.265,16.21,91.765,5.0,5.0,5.0,5.0,20.0,28.0,24.0,40.0,19.0,111.0,7.993866398683409,6.038211655780189,12.550887418824258,4.778692289737843,31.287374050885248,0.1111782794569864,0.08508512712817821,0.17447611190279755,0.06453461336533413,0.43527413185329644,28.0,24.0,40.0,19.0,111.0,19.0,16.0,23.0,14.0,72.0,28.0,24.0,40.0,19.0,111.0,28.0,24.0,40.0,19.0,111.0
0.31,0.245,0.215,0.165,0.935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.12423307192059,0.9513017397229947,0.9103708035740125,0.841293646713196,3.7390874555163895,-0.008698717467936696,-0.006938423460586513,-0.006141903547588687,-0.00477986949673742,-0.026558913972849308,6.0,5.0,5.0,5.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.94,4.965,6.685,13.3,30.89,5.0,4.0,5.0,5.0,20.0,6.0,5.0,7.0,15.0,33.0,0.47581509013481166,0.2525371259834875,0.5438520019269928,2.9257477676655705,3.812859819085929,0.002508062701567547,0.0008392709817745634,0.007133428335708404,0.03945848646216156,0.04993924848121204,7.0,6.0,7.0,15.0,33.0,7.0,5.0,6.0,12.0,30.0,6.0,5.0,7.0,15.0,33.0,6.0,5.0,7.0,15.0,33.0
51.42,30.19,28.7,33.84,144.15,5.0,5.0,5.0,5.0,20.0,64.0,38.0,36.0,41.0,179.0,20.245829200109313,12.209991809989075,11.50608534645909,12.170225963391115,55.98506497272277,0.2830315757893947,0.17249831245781147,0.16198754968874218,0.16521263031575792,0.7827300682517061,65.0,38.0,36.0,45.0,180.0,38.0,20.0,21.0,29.0,108.0,64.0,38.0,36.0,41.0,179.0,64.0,38.0,36.0,41.0,179.0
57.805,26.0,45.405,25.005,154.215,5.0,5.0,5.0,5.0,20.0,73.0,32.0,57.0,31.0,193.0,23.997436842296203,9.563472172804184,18.658268274413874,9.661520325497428,61.76462397683666,0.3385382134553364,0.13386184654616365,0.25937823445586144,0.13440261006525164,0.866180904522613,73.0,32.0,57.0,31.0,193.0,42.0,19.0,36.0,17.0,114.0,73.0,32.0,57.0,31.0,193.0,73.0,32.0,57.0,31.0,193.0
0.355,0.37,0.345,0.285,1.355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.979272689295478,1.3315780112332973,1.2024870061668111,1.0600825439558894,4.469784670428773,-0.009347483687092175,-0.0103457586439661,-0.009626490662266556,-0.008019950498762465,-0.0373396834920873,5.0,6.0,6.0,5.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.34,0.65,0.35,0.41,1.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2018319350058786,1.6240381768911747,1.2155245781143227,1.5105959089048213,5.342050168240654,-0.009496737418435462,-0.016963924098102445,-0.00974874371859296,-0.011518787969699237,-0.04772819320483014,6.0,7.0,6.0,8.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63.695,36.285,36.22,31.66,167.86,5.0,5.0,5.0,5.0,20.0,82.0,44.0,44.0,39.0,209.0,28.34946163509982,12.6780824654204,12.529229824693914,12.161595290092476,65.51618426007416,0.40300682517062925,0.175617640441011,0.17525088127203187,0.1673366834170854,0.9212120303007576,82.0,44.0,44.0,39.0,209.0,40.0,28.0,29.0,27.0,124.0,82.0,44.0,44.0,39.0,209.0,82.0,44.0,44.0,39.0,209.0
14.71,9.705,24.22,8.36,56.995,5.0,5.0,5.0,5.0,20.0,17.0,11.0,29.0,9.0,66.0,3.775698610853352,2.123199237000609,7.900734143103442,1.2289833196589814,14.923973164006913,0.05219230480762021,0.029252981324533134,0.1087707192679817,0.015463886597164947,0.20567989199730002,17.0,11.0,29.0,9.0,66.0,13.0,8.0,22.0,8.0,51.0,17.0,11.0,29.0,9.0,66.0,17.0,11.0,29.0,9.0,66.0
17.565,21.885,23.03,20.65,83.13,5.0,5.0,5.0,5.0,20.0,21.0,27.0,28.0,26.0,102.0,5.778042488594199,7.9688000978817515,8.13996928741134,8.1588908559926,29.914262484641167,0.07845271131778296,0.11262056551413788,0.1125178129453236,0.11650191254781368,0.4200930023250582,21.0,27.0,29.0,26.0,102.0,16.0,14.0,18.0,15.0,63.0,21.0,27.0,28.0,26.0,102.0,21.0,27.0,28.0,26.0,102.0
11.615,17.71,7.235,13.41,49.97,5.0,5.0,5.0,5.0,20.0,13.0,20.0,8.0,16.0,57.0,2.3187873986202328,4.309976798081393,1.2287290181321495,4.052394353959137,11.678574399300656,0.031627540688517204,0.05493287332183303,0.016943673591839806,0.05731943298582464,0.16082352058801466,13.0,22.0,8.0,16.0,57.0,11.0,16.0,6.0,11.0,44.0,13.0,20.0,8.0,16.0,57.0,13.0,20.0,8.0,16.0,57.0
25.895,18.91,19.93,8.21,72.945,5.0,5.0,5.0,5.0,20.0,32.0,22.0,24.0,9.0,87.0,9.645930489071572,5.819957044515019,6.471097279441882,1.1857065404222076,22.804648100771125,0.13598664966624166,0.07422635565889149,0.09089027225680642,0.016734418360459042,0.31783769594239863,32.0,22.0,24.0,9.0,87.0,20.0,19.0,17.0,7.0,63.0,32.0,22.0,24.0,9.0,87.0,32.0,22.0,24.0,9.0,87.0
13.25,20.82,48.635,29.47,112.175,5.0,5.0,5.0,5.0,20.0,16.0,25.0,61.0,37.0,139.0,4.2482349275905165,6.949647473073735,19.641073672281834,11.51560245927237,42.239251591381226,0.060117002925073125,0.09550738768469212,0.2760796519912998,0.16465911647791195,0.5963631590789772,16.0,25.0,61.0,37.0,139.0,9.0,19.0,36.0,20.0,84.0,16.0,25.0,61.0,37.0,139.0,16.0,25.0,61.0,37.0,139.0
0.195,0.45,0.31,0.25,1.205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9417935017826383,1.2835497652993386,0.976678043164689,1.023474474522936,4.001621546323446,-0.005619890497262428,-0.012153303832595814,-0.008499212480312004,-0.007108677716942922,-0.03338108452711317,6.0,5.0,5.0,5.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35.755,39.5,54.35,45.915,175.52,5.0,5.0,5.0,5.0,20.0,44.0,48.0,66.0,55.0,213.0,13.844673163350553,14.687749997872377,20.25037036698348,16.655262681807216,65.25564803141575,0.18863796594914872,0.19729543238580965,0.27168679216980424,0.21640366009150236,0.874023850596265,46.0,50.0,67.0,58.0,214.0,30.0,34.0,55.0,47.0,166.0,44.0,48.0,66.0,55.0,213.0,44.0,48.0,66.0,55.0,213.0
14.33,15.135,10.975,8.89,49.33,5.0,5.0,5.0,5.0,20.0,17.0,18.0,12.0,10.0,57.0,4.130508443279122,4.57348608831381,1.8095234179197508,1.7052565789346734,12.090951161922717,0.058726468161704064,0.06418885472136804,0.023924848121203015,0.024077101927548195,0.17091727293182332,17.0,18.0,12.0,10.0,57.0,10.0,13.0,11.0,8.0,42.0,17.0,18.0,12.0,10.0,57.0,17.0,18.0,12.0,10.0,57.0
51.9,36.115,52.245,40.44,180.7,5.0,5.0,5.0,5.0,20.0,65.0,45.0,66.0,51.0,227.0,20.633467958634597,13.701889468244902,21.49034608841837,16.693304046832637,72.46406005738267,0.2915922898072452,0.1953911347783695,0.3046193654841371,0.23499737493437337,1.0266001650041252,65.0,45.0,66.0,51.0,227.0,38.0,25.0,38.0,29.0,130.0,65.0,45.0,66.0,51.0,227.0,65.0,45.0,66.0,51.0,227.0
24.825,25.63,25.595,14.195,90.245,5.0,5.0,5.0,5.0,20.0,31.0,32.0,32.0,17.0,112.0,9.474406313854196,9.9866460836459,9.8944921547293,4.504106459665462,33.81234944513603,0.13519762994074855,0.14089852246306156,0.14047926198154959,0.06282682067051677,0.4794022350558763,31.0,32.0,32.0,17.0,112.0,17.0,17.0,17.0,11.0,62.0,31.0,32.0,32.0,17.0,112.0,31.0,32.0,32.0,17.0,112.0
0.185,0.155,0.22,0.16,0.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8892553064221729,0.7816488981633601,0.9389355675444334,0.8272847151978558,3.3854984861907607,-0.005336383409585241,-0.004488862221555537,-0.006283657091427284,-0.0046396159903997584,-0.020748518712967828,5.0,5.0,5.0,5.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.12,0.125,0.125,0.1,0.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.689637585982663,0.7479137650825796,0.6851094803022361,0.6403124237432888,2.743920552785745,-0.003504087602190053,-0.0036548413710342765,-0.0036383409585239593,-0.00293407335183379,-0.013731343283582099,5.0,6.0,5.0,5.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.445,7.29,6.645,10.225,33.605,5.0,5.0,5.0,5.0,20.0,10.0,8.0,7.0,11.0,36.0,1.066290298183374,1.1206694427885482,0.5281808402431863,1.433309108322411,3.996119993193411,0.013186079651991318,0.01567989199729993,0.007364434110852789,0.01831020775519388,0.054540613515337975,10.0,8.0,7.0,11.0,36.0,10.0,6.0,6.0,11.0,33.0,10.0,8.0,7.0,11.0,36.0,10.0,8.0,7.0,11.0,36.0
53.545,43.31,122.215,105.155,324.225,5.0,5.0,5.0,5.0,20.0,69.0,56.0,160.0,139.0,424.0,23.518035100747746,19.609535945554608,57.909487780500896,51.423544947815564,152.40683834723458,0.3362266556663916,0.2779629490737268,0.8255328883222082,0.7348211205280134,2.1745436135903398,69.0,56.0,160.0,139.0,424.0,31.0,24.0,73.0,61.0,189.0,69.0,56.0,160.0,139.0,424.0,69.0,56.0,160.0,139.0,424.0
0.095,0.09,0.09,0.105,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6449612391454189,0.6339558344238178,0.6647555941848093,0.7375466086967002,2.6486977932561326,-0.002793819845496139,-0.0026505662641566033,-0.0026535663391584795,-0.003086327158178954,-0.011184279606990165,5.0,6.0,6.0,6.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20.035,14.555,8.035,7.145,49.77,5.0,5.0,5.0,5.0,20.0,24.0,17.0,9.0,8.0,58.0,6.6101267007524145,4.138474960658808,1.4607446731034106,1.2505898608256791,13.32918227049207,0.0906105152628816,0.056286657166429166,0.020875271881797056,0.018011700292507312,0.18578414460361506,24.0,17.0,9.0,8.0,58.0,17.0,14.0,7.0,6.0,44.0,24.0,17.0,9.0,8.0,58.0,24.0,17.0,9.0,8.0,58.0
0.13,0.125,0.15,0.115,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7437069315261264,0.7206767652699787,0.8046738469715533,0.7428155894971548,2.969781136716998,-0.0037935948398709956,-0.0036473411835295858,-0.004359108977724447,-0.0033728343208580223,-0.015172879321983026,5.0,5.0,5.0,6.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.235,0.165,0.175,0.26,0.835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7935836439846736,0.841293646713196,0.7901740314639558,1.0160708636704425,3.3418221077729284,-0.006474911872796823,-0.004779869496737419,-0.005028875721893045,-0.007356183904597608,-0.02363984099602491,5.0,5.0,5.0,5.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48.34,13.965,10.375,32.815,105.495,5.0,5.0,5.0,5.0,20.0,61.0,16.0,12.0,40.0,129.0,19.810209489048763,3.399084435550253,2.6066021944286013,11.731188132495348,37.45704172782471,0.28035550888772215,0.04660241506037652,0.03630465761644043,0.1626918172954324,0.5259543988599716,61.0,16.0,12.0,40.0,129.0,33.0,12.0,8.0,28.0,81.0,61.0,16.0,12.0,40.0,129.0,61.0,16.0,12.0,40.0,129.0
10.225,10.445,13.41,21.945,56.025,5.0,5.0,5.0,5.0,20.0,12.0,12.0,16.0,26.0,66.0,2.6915376646073508,2.7526305600279812,4.116053935506662,6.446082143441841,15.822274646838878,0.03849021225530639,0.03608415210380261,0.05717992949823747,0.09076501912547813,0.22251931298282465,12.0,13.0,16.0,26.0,66.0,7.0,10.0,11.0,17.0,45.0,12.0,12.0,16.0,26.0,66.0,12.0,12.0,16.0,26.0,66.0
60.18,35.77,34.385,18.525,148.86,5.0,5.0,5.0,5.0,20.0,77.0,44.0,43.0,23.0,187.0,26.421915146332612,12.881269347389624,13.625592647661211,6.899230029503304,59.742701646309975,0.37285682142053556,0.1823235580889522,0.19187054676366913,0.09782419560489014,0.844875121878047,77.0,44.0,43.0,23.0,187.0,39.0,26.0,23.0,11.0,99.0,77.0,44.0,43.0,23.0,187.0,77.0,44.0,43.0,23.0,187.0
0.1,0.09,0.095,0.105,0.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6403124237432888,0.6417943595888008,0.6449612391454189,0.7375466086967002,2.6358869474998388,-0.00293407335183379,-0.0026505662641566046,-0.002793819845496139,-0.003087827195679891,-0.011466286657166425,5.0,5.0,5.0,6.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.005,0.635,4.315,0.885,7.84,1.0,0.0,3.0,0.0,4.0,2.0,0.0,4.0,0.0,6.0,1.0222401870402076,1.8766392833999872,0.9621720220417928,1.9446786366903952,4.99043084312364,-0.0023693092327308134,-0.017065176629415736,-0.007916447911197765,-0.022196804920123,-0.04954773869346735,7.0,10.0,9.0,8.0,27.0,1.0,0.0,3.0,0.0,4.0,2.0,0.0,4.0,0.0,6.0,2.0,0.0,4.0,0.0,6.0
0.115,0.105,0.105,0.115,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7360536665216778,0.6811571037580123,0.7028335507074228,0.7083607837818278,2.8011426240018658,-0.0033728343208580228,-0.0030818270456761396,-0.0030833270831770727,-0.00336833420835521,-0.012906322658066443,6.0,5.0,5.0,6.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2,0.175,0.22,0.215,0.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8306623862918029,0.8212033852828343,0.9282241108697765,1.0192031200894123,3.548788525680297,-0.0056926423160579,-0.005043876096902422,-0.0062806570164254125,-0.006192904822620568,-0.0232100802520063,6.0,5.0,5.0,6.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.875,10.385,6.46,9.285,34.005,5.0,5.0,5.0,5.0,20.0,9.0,12.0,7.0,10.0,38.0,1.6184483309639512,2.60897968562424,0.8765842800324428,1.3797735321421485,6.25659452098346,0.023398334958373963,0.03603915097877447,0.011820295507387692,0.017308182704567625,0.08856596414910378,9.0,12.0,7.0,10.0,38.0,6.0,8.0,5.0,9.0,28.0,9.0,12.0,7.0,10.0,38.0,9.0,12.0,7.0,10.0,38.0
8.985,24.62,9.105,12.65,55.36,5.0,5.0,5.0,5.0,20.0,10.0,30.0,10.0,15.0,65.0,1.6747462494360088,8.374102937031536,1.54724755614607,3.657526486575322,15.183227588362168,0.02307432685817147,0.11905047626190654,0.020695267381684545,0.05183529588239704,0.2146553663841597,10.0,30.0,10.0,15.0,65.0,8.0,18.0,9.0,9.0,44.0,10.0,30.0,10.0,15.0,65.0,10.0,30.0,10.0,15.0,65.0
19.93,14.32,13.23,6.685,54.165,5.0,5.0,5.0,5.0,20.0,24.0,17.0,15.0,7.0,63.0,6.592048240114758,4.070331681816617,2.9676758583106824,0.5619386087465409,14.083954522789353,0.09178579464486615,0.057929948248706224,0.04042151053776343,0.007268431710792776,0.19740568514212856,24.0,17.0,15.0,7.0,63.0,16.0,11.0,11.0,6.0,44.0,24.0,17.0,15.0,7.0,63.0,24.0,17.0,15.0,7.0,63.0
0.08,0.08,0.085,0.095,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5861740355901132,0.6193545026880803,0.6227158260394586,0.6526676029955786,2.4646297896438893,-0.0023595589889747236,-0.0023625590639765994,-0.0025058126453161357,-0.0027953198829970775,-0.010023250581264543,5.0,6.0,5.0,6.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.99,16.625,6.59,5.67,38.875,5.0,5.0,5.0,5.0,20.0,11.0,20.0,7.0,6.0,44.0,1.609316625154916,5.396700380788246,0.7154718722633315,0.4702127178203485,8.036751520359454,0.02201305032625816,0.07548863721593042,0.009484737118427974,0.006633165829145745,0.11361959048976224,11.0,20.0,7.0,6.0,44.0,8.0,11.0,6.0,5.0,30.0,11.0,20.0,7.0,6.0,44.0,11.0,20.0,7.0,6.0,44.0
16.785,7.39,5.545,4.955,34.675,5.0,5.0,4.0,4.0,20.0,19.0,8.0,6.0,4.0,37.0,3.7628147708863025,1.0039422294136213,0.8049689435003072,1.6712196145330525,3.8690276556261396,0.0507065176629416,0.012813320333008334,0.010199504987624688,-0.021268281707042664,0.05245106127653195,19.0,10.0,7.0,10.0,39.0,16.0,6.0,5.0,5.0,32.0,19.0,8.0,6.0,4.0,37.0,19.0,8.0,6.0,4.0,37.0
34.885,69.75,30.95,32.13,167.715,5.0,5.0,5.0,5.0,20.0,44.0,88.0,39.0,40.0,211.0,14.024327969639058,28.5148645446546,12.336024481169005,12.492121517180356,67.27937109545532,0.19995124878121956,0.4040801020025502,0.1760954023850596,0.17556588914722868,0.9556926423160579,44.0,88.0,39.0,40.0,211.0,24.0,49.0,20.0,25.0,118.0,44.0,88.0,39.0,40.0,211.0,44.0,88.0,39.0,40.0,211.0
5.075,5.23,2.565,5.78,18.65,4.0,5.0,2.0,5.0,17.0,5.0,5.0,2.0,6.0,18.0,0.5910795208768415,0.5891519328662149,1.022631409648653,0.41424630354416037,1.223723825052044,-0.0015982899572489194,-0.00369159228980725,-0.013100577514437859,0.005148128703217573,-0.013242331058276418,7.0,8.0,5.0,6.0,22.0,5.0,8.0,3.0,6.0,22.0,5.0,5.0,2.0,6.0,18.0,5.0,5.0,2.0,6.0,18.0
0.08,0.085,0.08,0.09,0.335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6112282715974444,0.6227158260394586,0.6112282715974444,0.6417943595888008,2.4764440231913336,-0.0023610590264756598,-0.0025058126453161357,-0.0023610590264756598,-0.0026505662641566046,-0.009878496962424054,5.0,5.0,5.0,5.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.11,0.115,0.105,0.12,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7056202944927276,0.7153845119933792,0.7442949684097048,0.724982758415671,2.8648734701553744,-0.003225080627015677,-0.003366834170854268,-0.00308932723318083,-0.0035100877521938,-0.013191329783244573,5.0,6.0,6.0,5.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.11,0.125,0.12,0.11,0.465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6766830868286894,0.7344215410784191,0.7249827584156708,0.6766830868286894,2.8051336866537926,-0.0032220805520138006,-0.0036518412960324016,-0.0035100877521938,-0.0032220805520138006,-0.013606090152253787,5.0,5.0,5.0,5.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.365,0.475,0.295,0.265,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9548691009766769,1.224489689625839,1.052603914110151,0.9616522240394361,4.059556626036892,-0.009534988374709365,-0.012314557863946588,-0.008253956348908723,-0.0074319357983949575,-0.037535438385959644,5.0,8.0,5.0,5.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79.705,77.23,53.82,107.88,318.635,5.0,5.0,5.0,5.0,20.0,103.0,100.0,70.0,141.0,414.0,36.13928575663879,35.02480692309375,24.90958851526865,51.438172595845764,147.47993685583154,0.5131410785269633,0.4991524788119703,0.3542668566714167,0.729387234680867,2.095947648691217,103.0,100.0,70.0,141.0,414.0,52.0,49.0,31.0,70.0,202.0,103.0,100.0,70.0,141.0,414.0,103.0,100.0,70.0,141.0,414.0
31.375,24.29,13.435,16.19,85.29,5.0,5.0,4.0,5.0,20.0,37.0,29.0,17.0,19.0,102.0,9.705378663401032,7.717246918428892,5.2788043153729225,4.5873630769756994,26.927233426403113,0.13084902122553063,0.1070021750543764,0.07519462986574665,0.06360609015225381,0.3766519162979073,38.0,29.0,17.0,19.0,103.0,31.0,21.0,7.0,14.0,73.0,37.0,29.0,17.0,19.0,102.0,37.0,29.0,17.0,19.0,102.0
5.635,9.725,7.34,9.28,31.98,4.0,5.0,3.0,5.0,20.0,5.0,10.0,8.0,8.0,31.0,1.2968326800323986,1.014581194385152,1.6716458955173539,2.553742351921985,3.0691366864315373,-0.014024600615015386,0.005688892222305563,0.01616290407260182,-0.02091052276306905,-0.013083327083177063,10.0,12.0,11.0,18.0,44.0,8.0,9.0,10.0,15.0,42.0,5.0,10.0,8.0,8.0,31.0,5.0,10.0,8.0,8.0,31.0
